medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
970AD0961CA7FEE0140A7D95454149E2,9C09CCA7244D3846EDD91F8B287FEBEF,VTS,1,,2013-12-06 00:27:00,2013-12-06 00:38:00,1,660,1.49,-73.968163,40.757488,-73.988075,40.768963
9473B2600EF2EFC9E9B89842CBAFC4AB,28DD279F812894E72D9B8D66F8A47244,VTS,1,,2013-12-03 15:07:00,2013-12-03 15:22:00,1,900,1.85,-73.956718,40.783146,-73.971642,40.78701
9B9470DB97B5D2380923E44B3A90A1D4,3C7863133EA591751AD0D2FCC8D1FEFD,VTS,1,,2013-12-03 15:17:00,2013-12-03 15:24:00,1,420,.85,-73.982224,40.778938,-73.97673,40.780289
226FFD36478408BE18A570AAA1CF46C0,CDBEB1B3C2058DEE1DFEBAF0FEB26303,VTS,1,,2013-12-06 00:33:00,2013-12-06 00:41:00,3,480,3.18,-73.980263,40.742825,-73.948341,40.774693
13C1BCFC3B73B6ADBA4212B1CC7AA615,328499EFD5E25833E4E552053363A2E9,VTS,1,,2013-12-06 00:36:00,2013-12-06 00:40:00,2,240,1.47,-73.956276,40.675217,-73.957512,40.656673
71DBF2B9CEEB040B1B0D450847EC88AC,4CCFF4B5373324134B6783E53C7B6203,VTS,1,,2013-12-03 15:09:00,2013-12-03 15:21:00,3,720,1.29,-73.98925,40.73613,-73.992371,40.749031
3A40E4794F809F9CE3EFB2F3A08E5F09,4952E8D38A1352F60A17A4AF66D0E648,VTS,1,,2013-12-06 01:22:00,2013-12-06 01:32:00,1,600,2.38,-73.978783,40.750454,-73.999496,40.728783
03440BEC1C3E0DA656A6091A3CF58261,45DFCF459EC1358E7AA9E9F5736D816A,VTS,1,,2013-12-03 15:53:00,2013-12-03 15:56:00,1,180,.62,-73.959122,40.777191,-73.962395,40.770107
127E9B842B2F64CFB8B30B13A0F05F4C,E2196B7DA8138A59BD9B9A9B12A5A189,VTS,1,,2013-12-03 15:42:00,2013-12-03 15:55:00,5,780,.79,-73.975342,40.755936,-73.98378,40.762325
40087D340B9D791ADEE055E7AEC4DE12,1C83FA9EC77DEAF95644D82978B69F00,VTS,2,,2013-12-03 15:02:00,2013-12-03 15:56:00,2,3240,18.70,-73.789146,40.642532,-73.978912,40.723331
7B0E6AC6B68770FF68A1410C4F953619,867D2B1FCE608AD56B5B8CEF0CFC39E6,VTS,1,,2013-12-06 01:26:00,2013-12-06 01:31:00,1,300,2.78,-73.975533,40.744606,-73.985405,40.717838
19228ACD05C3D25FE3EEDEE0AE9F3110,A2119508DA924F937AF5D43B8C0F2575,VTS,1,,2013-12-06 01:27:00,2013-12-06 01:33:00,1,360,1.38,-74.001144,40.730953,-74.005295,40.721287
4F77374878F543A61B4BBCA11FE993C1,6FB7B829F31CA1726FAB4BDD55502189,VTS,1,,2013-12-06 01:26:00,2013-12-06 01:28:00,5,120,.57,-73.98214,40.73188,-73.980904,40.737938
0EB29F048D86E991B57979BEBFF4861B,8D5FF7E84EFF74DBE23C150C717B0CF8,VTS,1,,2013-12-06 01:24:00,2013-12-06 01:32:00,1,480,1.83,-74.00296,40.733543,-73.992783,40.714844
FC853CFF9DD74E69606C7C5160CE6DF5,350A876655CABD4731335E9181FDF8D4,VTS,1,,2013-12-06 01:12:00,2013-12-06 01:32:00,1,1200,2.79,-73.886688,40.755508,-73.881775,40.761684
B911FF138987DC326A2FF9269F76DC3B,0C13F2E485F26E595A4E9DAC79407AD1,VTS,1,,2013-12-06 01:30:00,2013-12-06 01:33:00,1,180,1.22,-73.961922,40.770893,-73.975227,40.761292
63A47A08D3A7FEEE8E2CAE18D194E848,2C59B3FD98F6B594D41A5F49E384A173,VTS,1,,2013-12-06 01:12:00,2013-12-06 01:24:00,5,720,4.45,-73.977905,40.753677,-73.92527,40.76873
D55ED43AB31B56D2514B6330CF84FB38,C19A01EB88EE654205D5123633032C83,VTS,5,,2013-12-06 01:34:00,2013-12-06 01:34:00,1,0,.01,0,0,0,0
99B1FD019B175E0CC6E57BC9E4FAAC94,0F4CC5500F034B932CE8070FF620BD40,VTS,1,,2013-12-03 15:50:00,2013-12-03 15:56:00,1,360,1.12,-74.001457,40.731091,-73.991997,40.743713
3E2BCBC92F329B7A222E53A3FBE9C6A3,0D8C4705FBCA176B5DC678ECB6F698D3,VTS,1,,2013-12-03 15:53:00,2013-12-03 15:58:00,1,300,1.16,-73.985748,40.723003,-73.989883,40.733631
5AA968AE6E684305C7F020F00E4BD0DB,3783B84D1D0D118DB6A83B148B7E9112,VTS,1,,2013-12-03 15:30:00,2013-12-03 15:57:00,1,1620,2.04,-73.972771,40.780781,-73.967407,40.760174
78E06831244A9C89D8D3D749D62C73DD,7242079073A4E5D0E7DCEBE6CE45CFDF,VTS,1,,2013-12-03 15:46:00,2013-12-03 15:57:00,2,660,1.69,-73.989288,40.736137,-74.00827,40.711674
D39704A62CF63852EE31C1B66275E75D,7B19DE6D4D54999531BEB27F758F71F6,VTS,1,,2013-12-03 15:55:00,2013-12-03 15:56:00,5,60,.00,-73.93782,40.758377,0,0
282DCAD1FE61D972E2F8F7BB6C8E3AC5,E7799991DED8ECA85E7DDC17CA70B7C0,VTS,1,,2013-12-03 15:53:00,2013-12-03 15:59:00,1,360,.76,-73.977081,40.764366,-73.983406,40.760914
066E412905F56CE0CF60D9393627A978,09F8B27D69BAD57CA6FE30BFB50E703A,VTS,3,,2013-12-06 00:41:00,2013-12-06 01:30:00,1,2940,21.04,-73.996552,40.75824,-74.190475,40.687561
929D8BB9B02ED41F7E84D4D7B0A72878,27BF85E0083E9BF687074826054EEA06,VTS,1,,2013-12-06 01:40:00,2013-12-06 01:50:00,1,600,.16,-73.990379,40.723438,-74.00647,40.738655
1D4B6B729241B41DD3209750F0A31C36,E8C6F8078AFC57E3775BAB46CD6A761E,VTS,1,,2013-12-06 01:27:00,2013-12-06 01:30:00,3,180,.57,-73.993134,40.752628,-73.988319,40.759338
83B76FF34DB457A0290FD49232A2F0A7,02786207F4BB5AFE50617668B03C2090,VTS,1,,2013-12-03 15:32:00,2013-12-03 16:01:00,1,1740,2.83,-73.995575,40.724861,-73.988739,40.758163
5AB0A871E990B11F8199DB1AFDE11955,6E59393A83A67AFAA68E09DD68AA4CEA,VTS,1,,2013-12-03 15:47:00,2013-12-03 15:57:00,1,600,1.15,-73.987236,40.759136,-73.975906,40.765697
8244910BD1F08A8379796AA7DEC00EB4,4881D2D4577B4F1F77890AF962BEA19F,VTS,1,,2013-12-06 01:34:00,2013-12-06 01:35:00,1,60,.03,-73.996735,40.741383,-73.997032,40.741508
B5EB446D51AF2B3A8EC944B015D202FA,3E8FAD5E45C74A16FDF1E1BD70841498,VTS,1,,2013-12-06 01:25:00,2013-12-06 01:35:00,1,600,2.97,-73.988892,40.722961,-73.957672,40.719921
011D4D788982F461B5CEC68008AD5D10,66C0E1C50723FE0874DECD4D0AFA939D,VTS,1,,2013-12-03 15:34:00,2013-12-03 15:55:00,5,1260,8.68,-73.982368,40.74551,-73.872726,40.774246
541F30BF9781EC064CFFBEB137C54DCA,EAF4E58DA431F37C8B04ACED51CDE028,VTS,1,,2013-12-06 01:24:00,2013-12-06 01:35:00,1,660,2.84,-73.98558,40.727348,-73.988884,40.756973
84C5F6C940C24C55D8D7C75F3F75F14F,21D607DBAB106B2CD257EEF2A8F0778D,VTS,1,,2013-12-06 01:18:00,2013-12-06 01:32:00,5,840,3.77,-74.006432,40.741436,-74.005257,40.706921
9F733CA42993C847C8643DFB21E5AC20,33AC0429470D202EB0EF10E20A5B4E8B,VTS,1,,2013-12-06 01:31:00,2013-12-06 01:34:00,2,180,1.19,-73.938217,40.677952,-73.950401,40.68177
9F8BAC4AC645D5C07CBF57E4B20913B9,664927CDE376A32789BA48BF55DFB7E3,VTS,1,,2013-12-06 01:08:00,2013-12-06 01:31:00,2,1380,6.64,-74.002747,40.733585,-73.96302,40.662518
406E5FD6B33E58EFE98EB7D1D83FD51E,999B8849CDE64DEF33A0ECC862A44F30,VTS,1,,2013-12-03 15:41:00,2013-12-03 15:56:00,1,900,2.17,-73.953918,40.774956,-73.977684,40.758041
36A6E6D91A61FD669E07F237FC7D17E5,B9E993485F691CD96C873C4337CA7AC0,VTS,1,,2013-12-06 01:30:00,2013-12-06 01:35:00,1,300,1.22,-73.957405,40.711826,-73.938828,40.712399
AB0407824CB0F06EF6891BB0BC6B27A3,464A4E80C1E40C60160FA93CBC8B57F1,VTS,1,,2013-12-06 01:17:00,2013-12-06 01:29:00,1,720,2.34,-74.004425,40.742382,-73.97863,40.752583
045C16AC567D6B720C793C156F480CC4,0F5A286D150B826667CE5995398D1805,VTS,1,,2013-12-06 01:19:00,2013-12-06 01:31:00,6,720,1.86,-73.998276,40.722801,-74.007439,40.740913
EE7A5EF511F03083B1E39CBB69E4214F,D69A651C57820076C451CBF72C57175C,VTS,1,,2013-12-06 01:21:00,2013-12-06 01:30:00,5,540,2.91,-73.976852,40.747559,-73.947914,40.778942
38A7CAA4DAC9F9BA44AF2621988B1D27,FE7E2708D402367B582EFFC8C5E61CFD,VTS,1,,2013-12-06 01:19:00,2013-12-06 01:26:00,1,420,1.46,-73.989662,40.758896,-73.976349,40.746674
8372826B55E99F2DB075B1AB9C087D12,5BB31DAE2F6BEAB530C8B443F05B5B69,VTS,1,,2013-12-06 01:17:00,2013-12-06 01:26:00,1,540,1.55,-74.006264,40.711903,-73.987541,40.719769
AAD5611F57B1C7DF28B48503A6A99629,894C01078F1CAC6123EA556F7536E0E5,VTS,1,,2013-12-06 01:26:00,2013-12-06 01:32:00,1,360,1.20,-73.984718,40.736721,-74.000557,40.73893
079BBA42DA5E9E01989B280177026A17,BF0A21875E2E5583AC2B80B665DCEF6E,VTS,1,,2013-12-06 01:30:00,2013-12-06 01:31:00,5,60,.08,-73.987053,40.719002,-73.987267,40.719727
5916DE8B693207C679F26A0E0EB1CDDD,FF046BB0CA8DB5367DE4587D7371D481,VTS,1,,2013-12-06 01:25:00,2013-12-06 01:31:00,1,360,1.47,-73.976524,40.788174,-73.964615,40.806858
AFB245E562032C98FC763C9B6CF488F9,05ADCC7AA6F40C9F3B39A297635530C7,VTS,1,,2013-12-03 15:46:00,2013-12-03 16:00:00,2,840,1.47,-73.991409,40.751286,-73.978661,40.736851
B4A29A1D0FEAB6CB015BEE6C6008F181,797F989F06D8914DBC73B98A7192D8FC,VTS,1,,2013-12-03 15:52:00,2013-12-03 15:55:00,1,180,.72,-73.989937,40.776062,-73.98246,40.772057
D9D2E5D0BA741A948E1FED41C3D0DE90,CAC19554659C889B5DB4DDA571B5708E,VTS,1,,2013-12-03 15:51:00,2013-12-03 16:00:00,1,540,1.68,-73.975601,40.740826,-73.960533,40.761608
17B381C92B9EDA2D9147C997CC492CAB,9383A1309DAEB3CDF52C98E8E1B91160,VTS,1,,2013-12-06 01:24:00,2013-12-06 01:34:00,1,600,2.24,-73.971519,40.760296,-73.949875,40.785427
9D331433C59D533FD6158E91FCFA68BB,6C8CB9337A02FE944BDF3ACC0BF4A334,VTS,1,,2013-12-06 01:29:00,2013-12-06 01:33:00,5,240,.78,-73.960754,40.757347,-73.97216,40.756702
2D9AC27635BB349AB9F4DBB3A9AC75A3,F9C857870FBC2C26955EF64D796A8262,VTS,1,,2013-12-06 01:11:00,2013-12-06 01:31:00,1,1200,6.45,-73.968628,40.759171,-73.944595,40.714516
62AB75789A51B5D51B473A63FAAB935A,85076CACF5F842FFEAD43096C46F3735,VTS,1,,2013-12-03 15:51:00,2013-12-03 15:55:00,1,240,.83,-73.946144,40.785423,-73.949249,40.777737
F7438C53E29D81904F99C98C0A360F4D,2B696507F8C9FDD35CA63068D6EF6EA7,VTS,1,,2013-12-06 01:22:00,2013-12-06 01:32:00,1,600,2.91,-73.973587,40.755058,-74.0084,40.735508
20C266E7CFA3574AE8440B0C1DC81778,9B5E3D969EE84641F1F9309969B8069D,VTS,1,,2013-12-06 01:15:00,2013-12-06 01:33:00,2,1080,6.52,-74.001717,40.719223,-73.950089,40.775841
9409531456308578F69EA758905CA4F9,4DAAB407406B1744FA866E92D612EE29,VTS,1,,2013-12-06 01:08:00,2013-12-06 01:33:00,1,1500,11.31,-73.863579,40.769653,-74.005676,40.725529
50E481DB226DEE8E06CE7241F487E4A6,DB0144C40E7981369B7A957E3FE4556C,VTS,1,,2013-12-06 01:26:00,2013-12-06 01:32:00,1,360,1.82,-73.980896,40.759647,-73.958687,40.764095
628FB717E929C5A6DF89AF6CF47194B2,6875224361C1B9B73218C54D196C00AE,VTS,1,,2013-12-06 01:30:00,2013-12-06 01:34:00,1,240,.83,-73.921486,40.76012,-73.910927,40.761944
C70CD347AA0EBAD4EF34EC27131535FA,1DD7A395671097926ACC59543BEF384C,VTS,1,,2013-12-06 01:09:00,2013-12-06 01:37:00,1,1680,6.96,-74.001846,40.735481,-73.930145,40.68111
7B08E3F1470250DC951EC734C23B28A8,CFBE363E12A298EE883A9B0EBE2340CA,VTS,1,,2013-12-03 15:39:00,2013-12-03 15:56:00,5,1020,1.96,-73.963783,40.768509,-73.979164,40.784595
EE07B576CBB5EB2F5C8C8B27AC3B7624,5EFA27D90EE70F2064EF6328F97CEBE3,VTS,1,,2013-12-06 01:29:00,2013-12-06 01:33:00,6,240,1.77,-74.000267,40.746063,-73.97863,40.752628
48186A4CEC71F1A3A2B148BA06FB303F,C06E22A955BA46082DFD91D8E05C6CD3,VTS,1,,2013-12-03 15:47:00,2013-12-03 15:59:00,1,720,.47,-73.970879,40.755768,-73.970016,40.761383
F7F40C52C1191D69DADEFCC314A8DA72,F3E21ADBC915209831649D71D9C00A31,VTS,1,,2013-12-06 00:49:00,2013-12-06 00:57:00,1,480,.96,-73.96994,40.757019,-73.981079,40.759666
F336B7BA8506D6FA12FF8F266282EFD0,B234880490884EFCF423D287A2D2C56F,VTS,1,,2013-12-06 00:43:00,2013-12-06 00:52:00,1,540,2.55,-74.000839,40.729061,-73.984787,40.753834
073917FED38CFA3E064D0A6BDE4D5C60,C64FA307688E21882973A003A6E46667,VTS,2,,2013-12-03 14:45:00,2013-12-03 15:29:00,6,2640,17.77,-73.781853,40.644753,-73.994225,40.745178
6655117D911B4926A8C008DCD92D53E7,88CB7A1006DB184386777ACF070430A9,VTS,1,,2013-12-06 00:40:00,2013-12-06 00:57:00,2,1020,5.08,-73.97963,40.743744,-73.98111,40.680435
2C4459C10AA00C42341E100F040E7D42,B04A0EF79B012BF0063648A35135DB91,VTS,1,,2013-12-03 15:20:00,2013-12-03 15:32:00,1,720,1.89,-73.966766,40.770153,-73.98188,40.782948
890C5F983D3A467C2AF4AF51F4BABBC6,4AF8A40877B2EC83AC30B98B9FBC9F61,VTS,1,,2013-12-06 00:40:00,2013-12-06 00:55:00,6,900,5.08,-73.936615,40.710632,-73.97142,40.680939
47BC597106ED8E7FD467C30ECDFDC80C,E9F549B2A082D94B5CDE98F6D1AA321D,VTS,1,,2013-12-03 14:24:00,2013-12-03 14:35:00,1,660,1.50,-73.886497,40.738327,-73.889519,40.745941
6A4EB13F46065C70362E088C1E3D233E,CD19067E2813FAF68D252EB092F92023,VTS,2,,2013-12-03 13:33:00,2013-12-03 14:27:00,3,3240,16.70,-73.983139,40.758629,-73.782967,40.643902
10DFF01578ADF9782A22DD5200E21EC7,85D8089BDBA9653EDD3F72673555952B,VTS,1,,2013-12-05 23:27:00,2013-12-05 23:46:00,1,1140,3.58,-73.988876,40.758587,-73.994713,40.721397
89A5C30BD608AA3F93E67CE40FA39B40,F0FDD841B61238A730221F655C765DCD,VTS,1,,2013-12-03 14:26:00,2013-12-03 14:29:00,6,180,.89,-73.960983,40.772495,-73.958527,40.781052
C30903733CBCCA8B97839A082ABF5484,B05BFB3785C927E262929C8D45C5EA45,VTS,1,,2013-12-03 14:00:00,2013-12-03 14:27:00,2,1620,5.74,-73.96077,40.798328,-73.97522,40.741447
58A86E2767A7B1F109F02913297CB847,B151BE19623CD533B0269E29F9EEA446,VTS,1,,2013-12-03 14:23:00,2013-12-03 14:28:00,1,300,.93,-73.978752,40.740849,-73.989113,40.734123
3C0719AFB7BAD68357EBDBD50C6D801C,25BD05E88C984FD650E8C437BDCC52E6,VTS,1,,2013-12-05 23:39:00,2013-12-05 23:46:00,6,420,1.14,-74.004593,40.742172,-74.000122,40.730568
B4C414BA3488EBECF8A633B313A41B00,B047B68FE6A9001656F9007A957A05C8,VTS,1,,2013-12-03 14:13:00,2013-12-03 14:27:00,1,840,1.76,-73.964172,40.757179,-73.98291,40.742039
D7D10754EEBE89440461E47ED0AB7E8A,98CB339B87DD4DC2817F3E218FEA6115,VTS,1,,2013-12-05 23:45:00,2013-12-05 23:46:00,1,60,.16,-73.993767,40.720783,-73.99308,40.72274
4F4CA97166A04A4551611769E2C01016,AEC53D04BA5D7BB5885999E62DBC49EF,VTS,1,,2013-12-03 14:08:00,2013-12-03 14:22:00,3,840,2.93,-74.000893,40.71471,-73.995003,40.750191
4FF78C7E9DDB2568E8E494496D78EB56,54425422800A9D6D16B9D943543560F4,VTS,1,,2013-12-05 16:25:00,2013-12-05 16:28:00,1,180,2.25,-73.801468,40.673302,-73.807388,40.657696
BC67B9EFAE85958E5AABD15BD175252E,1ECA13A2BA3D9A56E795B6C453823ECE,VTS,1,,2013-12-05 23:41:00,2013-12-05 23:48:00,1,420,.70,0,0,0,0
469730C77B4DBC89765CBA5CDF60A1E0,45A4FFF28139B7D4304B5BF307E58DB3,VTS,1,,2013-12-05 23:32:00,2013-12-05 23:56:00,6,1440,10.23,-73.873192,40.774162,-73.985527,40.778622
210E7FCC4063BFC083150C8D38297C87,0800F1D69AD2DC59979D2C8410D55D11,VTS,1,,2013-12-05 23:24:00,2013-12-05 23:47:00,1,1380,6.39,-73.97805,40.789047,-73.889847,40.74324
3AF35363DDAF910FA5C60E826016EE92,8CD6B0D1C404D01771DB54E9FB5A3498,VTS,1,,2013-12-05 23:37:00,2013-12-05 23:43:00,1,360,1.13,-73.993835,40.756615,-73.992119,40.745197
C61EBE0BFDD0A348B083267DE989FEF5,7C36013218D83B6651882B4D85588B9F,VTS,1,,2013-12-05 23:42:00,2013-12-05 23:46:00,1,240,1.11,-73.950607,40.784939,-73.961029,40.772026
0D34403A5876A7E2699E6F7C3BC90E8E,67271640E848CBF1A1C693B0E7C136CE,VTS,1,,2013-12-03 14:20:00,2013-12-03 14:25:00,5,300,.69,-73.98037,40.753902,-73.986855,40.749592
4D1C0E10D63CFFB233D8F007F9F0B337,58A4FA5A744E2441C7457DFAB5D8AE19,VTS,1,,2013-12-03 14:22:00,2013-12-03 14:25:00,2,180,.62,-73.952095,40.778427,-73.95015,40.771954
F1C90C35E9E616B9F03226E50781DA8B,EE9866FF77326FDE63A01BF978AA868E,VTS,1,,2013-12-03 16:29:00,2013-12-03 16:37:00,1,480,.93,-73.95549,40.787739,-73.953682,40.779114
F8F61631EE503C957FAAA5D2719DAFAF,B03E976A372237036908C18F7C3ED352,VTS,1,,2013-12-03 16:30:00,2013-12-03 16:40:00,1,600,2.19,-73.995514,40.753132,-73.992294,40.7337
9F733CA42993C847C8643DFB21E5AC20,33AC0429470D202EB0EF10E20A5B4E8B,VTS,1,,2013-12-06 02:44:00,2013-12-06 02:49:00,3,300,1.24,-73.976204,40.756336,-73.977821,40.746193
890C5F983D3A467C2AF4AF51F4BABBC6,4AF8A40877B2EC83AC30B98B9FBC9F61,VTS,1,,2013-12-06 02:34:00,2013-12-06 02:47:00,6,780,4.94,-73.982201,40.762428,-73.923698,40.770393
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1,,2013-12-06 02:45:00,2013-12-06 02:49:00,1,240,.53,-73.992661,40.754475,-73.992493,40.751743
BF9D136E71CE1E93F3779316EA978AC7,2A763C9CE34866EE2155186CAD87C349,VTS,1,,2013-12-06 02:38:00,2013-12-06 02:47:00,1,540,3.00,-74.005798,40.740662,-73.972054,40.762886
7706E6BE86C5E82CD8001EFFCEDB1C7C,57BC92D240CB7D9877140783801C700A,VTS,1,,2013-12-03 15:58:00,2013-12-03 16:36:00,1,2280,11.23,-73.865601,40.770798,-73.975929,40.680252
5408DC14095E2DE92CD2937F5F0EA071,0691AD5879B7C43F4E7E93FF7019983E,VTS,1,,2013-12-03 16:22:00,2013-12-03 16:37:00,1,900,1.84,-73.953209,40.785866,-73.951515,40.786156
EF081C9F6B489EC18EDBF2861BE64137,841C64BF2AB653FC8A42F1050A3DF46E,VTS,1,,2013-12-03 16:23:00,2013-12-03 16:38:00,6,900,2.92,-73.9814,40.784088,-73.998894,40.749489
3867EDD0C23BEB7747E6C82A5CF02868,BD5A2E8241F5A5B9D4B27B530C344DA8,VTS,1,,2013-12-03 16:07:00,2013-12-03 16:37:00,1,1800,.43,-73.983459,40.744106,-73.961861,40.795368
B9E231A02E3C9820DD56A3600E39ADA7,E826849231DF7F3BEBEC1B3A1450CA4A,VTS,2,,2013-12-03 15:43:00,2013-12-03 16:36:00,1,3180,20.15,-73.782753,40.644447,-73.986443,40.748386
F2A6E6436D09AE2835A61DEA783454C8,C5AE8FD98DCA0E6C33BB43DD49BAB8E0,VTS,1,,2013-12-03 16:00:00,2013-12-03 16:40:00,1,2400,11.74,-73.986732,40.758266,-73.870667,40.773872
34BE59152742E2CCAB27FA7DCF3118A7,C2CB64451F84ED59EFA6036B588AD8EA,VTS,1,,2013-12-03 16:25:00,2013-12-03 16:34:00,1,540,1.20,-73.996437,40.753239,-73.991264,40.762035
AA972733493812E3DA518C39EF3B872A,7B19DE6D4D54999531BEB27F758F71F6,VTS,1,,2013-12-03 16:37:00,2013-12-03 16:37:00,1,0,.00,0,0,0,0
86845617E8D805CC175640E6701E2B9B,8B608F94D85CE91ECA9D060C852C96B2,VTS,1,,2013-12-06 02:34:00,2013-12-06 02:50:00,2,960,5.81,-73.994804,40.759434,-73.901978,40.753761
73FD8F46EF0B36C631E15CA952E31375,827291FDF02C654D2C699D6AB8B7F149,VTS,1,,2013-12-06 02:46:00,2013-12-06 02:50:00,5,240,.76,-73.99025,40.735161,-73.987503,40.726982
F75E410DF8E057156EB94860BC99B565,0F3F8B764AAF04C522895997B7440993,VTS,1,,2013-12-03 16:19:00,2013-12-03 16:41:00,6,1320,.97,-73.98951,40.758785,-73.974213,40.755344
EC37448003F82D00DE550B19A706815C,D8429601CD09E68D21D455B91AF339AA,VTS,1,,2013-12-03 16:28:00,2013-12-03 16:32:00,1,240,1.16,-74.006126,40.734291,-73.99353,40.742149
CF206D07BA50CE389E5F7F60C16426BE,5C8547C4431E8AE9E7259C6E162A71DA,VTS,1,,2013-12-03 16:16:00,2013-12-03 16:42:00,1,1560,8.23,-73.874489,40.774021,-73.967285,40.803581
DAAB09C2D4354B3C33645931035E7B72,A96D51843E86CD6BCE504D0119631DEF,VTS,1,,2013-12-06 01:25:00,2013-12-06 01:31:00,2,360,1.59,-73.940102,40.750271,-73.930023,40.764896
7D8A7EB35B626037FF0178C438FDAF23,F879798C97EE20CA7A91387668C9C9BC,VTS,1,,2013-12-06 01:22:00,2013-12-06 01:28:00,1,360,1.32,-74.003235,40.732983,-73.987534,40.736053
6C8EA4103E23404EA0E0A0808FB5FEC0,05F613BC23AF22DAEA45B44F3732D01D,VTS,1,,2013-12-06 01:18:00,2013-12-06 01:26:00,1,480,2.07,-73.994637,40.750294,-73.983238,40.734756
08D1823F63016D524C75F78CD737200D,6E9A6A0524C00D0F21D09BFC844DAC1E,VTS,1,,2013-12-06 00:44:00,2013-12-06 01:26:00,1,2520,14.38,-73.949638,40.796307,-73.905899,40.665592
34224A062D92A79503E6A227130415E1,31CCD318802ED9D8AFBE1EA76FE416D5,VTS,1,,2013-12-03 15:44:00,2013-12-03 15:57:00,1,780,.99,-73.975166,40.749828,-73.988823,40.756271
8D7EC7C321208B8149DCE7790E34E5F9,3B042FFDC76B520691337721DFCF0F6C,VTS,1,,2013-12-05 23:58:00,2013-12-06 00:29:00,5,1860,8.13,-73.976646,40.766087,-73.903542,40.691681
A2DB789B7DAD4B0C846BAFBA6B524063,979E620A8A24D4214DC91B7F1423664F,VTS,1,,2013-12-06 00:13:00,2013-12-06 00:25:00,5,720,1.34,-73.990311,40.73188,-74.007072,40.739857
25084C0F3B5F8E965921BD7AE4D65F47,43091345573AD447E594F0C6679E28A3,VTS,1,,2013-12-03 14:56:00,2013-12-03 15:09:00,1,780,1.60,-73.966232,40.757549,-73.949394,40.772629
8631F8C6F71CEC4B0EC9A7A6422AD9D7,D5C15480B16A4031759EA6A9A7DE4993,VTS,1,,2013-12-03 14:53:00,2013-12-03 15:10:00,1,1020,2.02,-73.95575,40.770355,-73.982819,40.771172
D6BF6167F86885248DB4BD415BF54A60,73A1B352BA285D56079C010B0F7218D6,VTS,1,,2013-12-03 14:54:00,2013-12-03 15:11:00,5,1020,1.80,-73.989235,40.743793,-73.968651,40.758011
FD39403FDE46B6C753DDD6518A4365D7,A9635E188E67135676BB087E22F7619E,VTS,1,,2013-12-06 00:21:00,2013-12-06 00:26:00,5,300,1.02,-73.983864,40.738003,-73.98259,40.727581
4D13C04349C49837B719781E629B1E27,5CB13EA9015FCA1E587A2CB2247ED4D8,VTS,5,,2013-12-06 00:17:00,2013-12-06 00:27:00,2,600,3.71,-73.997398,40.762112,-74.033813,40.740585
03BAB434703D9DB0E709AFFE3FCE2207,A80CB7AD1D975BE826874C6ABBA1D483,VTS,1,,2013-12-06 00:15:00,2013-12-06 00:27:00,1,720,2.93,-73.988754,40.718861,-73.994995,40.693153
2AF58A5DD84CB1BDF128F20C7D7D24B2,64C62E39EA415332A07E451316ABFD79,VTS,1,,2013-12-06 00:24:00,2013-12-06 00:26:00,1,120,.79,-73.964149,40.802555,-73.957558,40.811543
F71ED1EB3B50DD9CC77EECCE13B1596A,0D927DCCE01473E7C238A38F235775F3,VTS,1,,2013-12-06 00:18:00,2013-12-06 00:29:00,1,660,1.23,-73.987541,40.75695,-73.973656,40.753067
21F7D9C33000FF1E80A9581AF6BC1A4F,7A8A1CEB1226DB04DEB1E84C15CC967D,VTS,1,,2013-12-06 00:02:00,2013-12-06 00:25:00,1,1380,5.50,-73.987701,40.732971,-73.955521,40.735855
1C7EC6856B82218EDDACD10895B37216,C9F2E4B84254207DEDF921C7BF2EAC0E,VTS,1,,2013-12-06 00:19:00,2013-12-06 00:26:00,1,420,1.85,-74.011986,40.721233,-74.010681,40.728668
D0F178CFCE3C715E967FEC517E6785B4,6C885D500102A2DAB12A40C2AEA59BAE,VTS,1,,2013-12-06 00:07:00,2013-12-06 00:26:00,3,1140,8.65,-73.953171,40.776054,-74.012428,40.715031
24E3865EC5E2D079B911D2F9E6ED8F0D,8B35EDDEB4466A4774BB0287E11500C6,VTS,1,,2013-12-06 00:24:00,2013-12-06 00:27:00,1,180,1.16,-73.993752,40.741646,-73.992271,40.753914
8D491E0CB7DFCB146C037EF5386BD67E,A9A3922B262BDAF7F9E0CCB36524867E,VTS,1,,2013-12-06 00:15:00,2013-12-06 00:27:00,5,720,1.10,-73.978134,40.743217,-73.994125,40.751453
B693E4AFBBFE4E9E613F88AB2B052C72,5AA3E9D8B9BC9CD8FF221856D2913DE2,VTS,2,,2013-12-03 14:07:00,2013-12-03 14:48:00,3,2460,18.90,-73.945908,40.775478,-73.783569,40.643673
1B48D689AC803525DE616BDC12F12523,F60229C492F2CCB28A5B28496C0A114E,VTS,1,,2013-12-03 14:37:00,2013-12-03 14:47:00,2,600,.81,-73.980415,40.759373,-73.992393,40.757343
